onset	duration	trial	event	delay	response
78.81	10.515	1	baseline	0.05	n/a
89.325	20.01899999999999	1	heartbeat	0.05	delayed
122.9765	10.271	2	baseline	0.0	n/a
133.2475	20.019499999999994	2	heartbeat	0.0	synchronous
159.6925	10.095500000000015	3	baseline	0.0	n/a
169.788	20.019499999999994	3	heartbeat	0.0	delayed
194.892	10.954000000000008	4	baseline	0.0	n/a
205.846	20.02000000000001	4	heartbeat	0.0	synchronous
229.2585	10.814999999999998	5	baseline	0.0	n/a
240.0735	20.02000000000001	5	heartbeat	0.0	synchronous
262.4915	10.548500000000047	6	baseline	0.0	n/a
273.04	20.019499999999994	6	heartbeat	0.0	delayed
294.275	10.635500000000036	7	baseline	0.05	n/a
304.9105	20.019499999999994	7	heartbeat	0.05	synchronous
329.441	10.337500000000034	8	baseline	0.0	n/a
339.7785	20.019499999999994	8	heartbeat	0.0	delayed
362.124	10.88149999999996	9	baseline	0.05	n/a
373.0055	20.018500000000017	9	heartbeat	0.05	synchronous
395.8075	10.966999999999985	10	baseline	0.05	n/a
406.7745	20.02000000000004	10	heartbeat	0.05	synchronous
429.4235	10.13900000000001	11	baseline	0.0	n/a
439.5625	20.019499999999994	11	heartbeat	0.0	delayed
462.5735	10.260999999999967	12	baseline	0.05	n/a
472.8345	20.019999999999982	12	heartbeat	0.05	synchronous
494.656	10.875	13	baseline	0.05	n/a
505.531	20.01950000000005	13	heartbeat	0.05	delayed
527.2725	10.841999999999985	14	baseline	0.0	n/a
538.1145	20.019499999999994	14	heartbeat	0.0	delayed
559.3725	10.703500000000076	15	baseline	0.05	n/a
570.076	20.019999999999982	15	heartbeat	0.05	synchronous
591.339	10.577499999999986	16	baseline	0.0	n/a
601.9165	20.019999999999982	16	heartbeat	0.0	delayed
623.755	10.856499999999983	17	baseline	0.0	n/a
634.6115	20.019499999999994	17	heartbeat	0.0	delayed
656.3215	10.409999999999968	18	baseline	0.0	n/a
666.7315	20.019999999999982	18	heartbeat	0.0	synchronous
689.2545	10.43100000000004	19	baseline	0.0	n/a
699.6855	20.019499999999994	19	heartbeat	0.0	synchronous
721.004	10.290499999999952	20	baseline	0.05	n/a
731.2945	20.019999999999982	20	heartbeat	0.05	synchronous
753.554	10.79200000000003	21	baseline	0.0	n/a
764.346	20.019499999999994	21	heartbeat	0.0	synchronous
787.737	10.377000000000066	22	baseline	0.0	n/a
798.114	20.019499999999994	22	heartbeat	0.0	delayed
820.2535	10.704499999999939	23	baseline	0.05	n/a
830.958	20.019999999999982	23	heartbeat	0.05	delayed
852.7365	10.34050000000002	24	baseline	0.0	n/a
863.077	20.019999999999982	24	heartbeat	0.0	delayed
884.786	10.171500000000037	25	baseline	0.05	n/a
894.9575	20.019499999999994	25	heartbeat	0.05	synchronous
916.5355	10.502500000000055	26	baseline	0.05	n/a
927.038	20.019999999999982	26	heartbeat	0.05	synchronous
948.5355	10.708500000000072	27	baseline	0.0	n/a
959.244	20.019999999999982	27	heartbeat	0.0	synchronous
980.5355	10.862500000000068	28	baseline	0.0	n/a
991.398	20.019999999999982	28	heartbeat	0.0	synchronous
1013.3015	10.060499999999934	29	baseline	0.05	n/a
1023.362	20.019499999999994	29	heartbeat	0.05	synchronous
1045.2345	10.246499999999969	30	baseline	0.05	n/a
1055.481	20.013999999999896	30	heartbeat	0.05	synchronous
1077.7845	10.913500000000113	31	baseline	0.05	n/a
1088.698	20.019999999999982	31	heartbeat	0.05	delayed
1110.2505	10.169999999999845	32	baseline	0.05	n/a
1120.4205	20.019999999999982	32	heartbeat	0.05	delayed
1142.267	10.454500000000053	33	baseline	0.0	n/a
1152.7215	20.019999999999982	33	heartbeat	0.0	synchronous
1174.05	10.014000000000124	34	baseline	0.0	n/a
1184.064	20.019999999999982	34	heartbeat	0.0	synchronous
1205.4665	10.348500000000058	35	baseline	0.0	n/a
1215.815	20.019999999999982	35	heartbeat	0.0	synchronous
1237.0665	10.190500000000156	36	baseline	0.05	n/a
1247.257	20.019999999999982	36	heartbeat	0.05	delayed
1271.649	10.715000000000146	37	baseline	0.05	n/a
1282.364	20.019999999999982	37	heartbeat	0.05	synchronous
1304.299	10.496000000000095	38	baseline	0.0	n/a
1314.795	20.019999999999982	38	heartbeat	0.0	synchronous
1336.2815	10.512500000000045	39	baseline	0.0	n/a
1346.794	20.019999999999982	39	heartbeat	0.0	delayed
1368.065	10.740499999999884	40	baseline	0.05	n/a
1378.8055	20.020500000000084	40	heartbeat	0.05	delayed
1400.881	10.96550000000002	41	baseline	0.05	n/a
1411.8465	20.019999999999982	41	heartbeat	0.05	delayed
1434.2145	10.78449999999998	42	baseline	0.0	n/a
