onset	duration	trial	event	delay	response
2122.2515	20.019999999999982	49	heartbeat	0.0	synchronous
2151.3945	10.79800000000023	50	baseline	0.05	n/a
2162.1925	20.019999999999982	50	heartbeat	0.05	synchronous
2184.544	10.953500000000076	51	baseline	0.05	n/a
2195.4975	20.01850000000013	51	heartbeat	0.05	synchronous
2219.4775	10.626000000000204	52	baseline	0.05	n/a
2230.1035	20.019999999999982	52	heartbeat	0.05	synchronous
2253.0765	10.021499999999833	53	baseline	0.05	n/a
2263.098	20.01949999999988	53	heartbeat	0.05	synchronous
2287.643	10.233000000000175	54	baseline	0.05	n/a
2297.876	20.01949999999988	54	heartbeat	0.05	delayed
2320.793	10.842999999999847	55	baseline	0.05	n/a
2331.636	20.019999999999982	55	heartbeat	0.05	delayed
2356.809	10.736999999999625	56	baseline	0.0	n/a
2367.546	20.019999999999982	56	heartbeat	0.0	synchronous
2401.259	10.694500000000062	57	baseline	0.05	n/a
2411.9535	20.019999999999982	57	heartbeat	0.05	synchronous
2444.2585	10.31899999999996	58	baseline	0.0	n/a
2454.5775	20.019500000000335	58	heartbeat	0.0	synchronous
2477.8415	10.598500000000058	59	baseline	0.0	n/a
2488.44	20.019999999999982	59	heartbeat	0.0	synchronous
2511.208	10.334499999999935	60	baseline	0.0	n/a
2521.5425	20.019999999999982	60	heartbeat	0.0	synchronous
2559.7905	10.384999999999764	61	baseline	0.05	n/a
2570.1755	20.019999999999982	61	heartbeat	0.05	synchronous
2594.1235	10.61999999999989	62	baseline	0.0	n/a
2604.7435	20.019999999999982	62	heartbeat	0.0	synchronous
2627.1235	10.57049999999981	63	baseline	0.05	n/a
2637.694	20.01000000000022	63	heartbeat	0.05	synchronous
2668.4395	10.954499999999825	64	baseline	0.05	n/a
2679.394	20.020000000000437	64	heartbeat	0.05	synchronous
2704.606	10.05749999999989	65	baseline	0.05	n/a
2714.6635	20.019999999999982	65	heartbeat	0.05	synchronous
2744.4055	10.934999999999945	66	baseline	0.05	n/a
2755.3405	20.019500000000335	66	heartbeat	0.05	synchronous
2781.405	10.424999999999727	67	baseline	0.05	n/a
2791.83	20.019999999999982	67	heartbeat	0.05	delayed
2820.5715	10.49499999999989	68	baseline	0.05	n/a
2831.0665	20.01949999999988	68	heartbeat	0.05	synchronous
2856.238	10.59100000000035	69	baseline	0.0	n/a
2866.829	20.019999999999982	69	heartbeat	0.0	synchronous
2891.571	10.391000000000076	70	baseline	0.05	n/a
2901.962	20.019999999999982	70	heartbeat	0.05	synchronous
2927.1535	10.264000000000124	71	baseline	0.05	n/a
2937.4175	20.019999999999982	71	heartbeat	0.05	delayed
2960.8535	10.848999999999705	72	baseline	0.0	n/a
2971.7025	20.019500000000335	72	heartbeat	0.0	synchronous
2993.82	10.502999999999702	73	baseline	0.0	n/a
3004.323	20.019999999999982	73	heartbeat	0.0	synchronous
3026.653	10.9050000000002	74	baseline	0.05	n/a
3037.558	20.019999999999982	74	heartbeat	0.05	synchronous
3059.536	10.223500000000058	75	baseline	0.05	n/a
3069.7595	20.019999999999982	75	heartbeat	0.05	delayed
3092.6025	10.817000000000007	76	baseline	0.05	n/a
3103.4195	20.019999999999982	76	heartbeat	0.05	synchronous
3124.3185	10.797000000000025	77	baseline	0.05	n/a
3135.1155	20.019500000000335	77	heartbeat	0.05	synchronous
3158.685	10.429000000000087	78	baseline	0.0	n/a
3169.114	20.01949999999988	78	heartbeat	0.0	synchronous
3199.3515	10.930499999999938	79	baseline	0.05	n/a
3210.282	20.019999999999982	79	heartbeat	0.05	synchronous
3234.651	10.747499999999945	80	baseline	0.0	n/a
3245.3985	20.020000000000437	80	heartbeat	0.0	synchronous
3266.434	10.444999999999709	81	baseline	0.0	n/a
3276.879	20.01949999999988	81	heartbeat	0.0	synchronous
3305.55	11.009000000000015	82	baseline	0.0	n/a
3316.559	20.01949999999988	82	heartbeat	0.0	delayed
3346.0665	10.327000000000226	83	baseline	0.0	n/a
3356.3935	20.01949999999988	83	heartbeat	0.0	synchronous
3379.533	10.742500000000291	84	baseline	0.0	n/a
3390.2755	20.019999999999982	84	heartbeat	0.0	synchronous
3412.049	10.05450000000019	85	baseline	0.05	n/a
3422.1035	20.019999999999982	85	heartbeat	0.05	delayed
3443.9155	10.625999999999749	86	baseline	0.05	n/a
3454.5415	20.019999999999982	86	heartbeat	0.05	delayed
3478.8485	10.581499999999778	87	baseline	0.0	n/a
3489.43	20.019999999999982	87	heartbeat	0.0	synchronous
3512.198	10.217000000000098	88	baseline	0.0	n/a
3522.415	20.01949999999988	88	heartbeat	0.0	delayed
3545.898	10.586499999999887	89	baseline	0.0	n/a
3556.4845	20.019999999999982	89	heartbeat	0.0	synchronous
3579.8975	10.38299999999981	90	baseline	0.05	n/a
3590.2805	20.019999999999982	90	heartbeat	0.05	synchronous
3612.7305	10.292999999999665	91	baseline	0.05	n/a
3623.0235	20.019500000000335	91	heartbeat	0.05	delayed
3646.33	10.61200000000008	92	baseline	0.0	n/a
3656.942	20.01949999999988	92	heartbeat	0.0	synchronous
3678.7965	10.996500000000196	93	baseline	0.05	n/a
3689.793	20.019999999999982	93	heartbeat	0.05	delayed
3714.2295	10.25	94	baseline	0.0	n/a
3724.4795	20.019999999999982	94	heartbeat	0.0	synchronous
3749.3125	10.552499999999782	95	baseline	0.05	n/a
3759.865	20.019500000000335	95	heartbeat	0.05	synchronous
3786.979	10.740000000000236	96	baseline	0.05	n/a
3797.719	20.01949999999988	96	heartbeat	0.05	synchronous
3824.712	10.684999999999945	97	baseline	0.05	n/a
3835.397	20.019999999999982	97	heartbeat	0.05	synchronous
3856.578	10.954999999999927	98	baseline	0.0	n/a
3867.533	20.01949999999988	98	heartbeat	0.0	synchronous
3889.728	10.516499999999724	99	baseline	0.0	n/a
3900.2445	20.020000000000437	99	heartbeat	0.0	synchronous
3923.244	10.846000000000004	100	baseline	0.0	n/a
3934.09	20.019999999999982	100	heartbeat	0.0	synchronous
