onset	duration	trial	event	delay	response
1748.6695	20.019999999999982	33	heartbeat	0.05	synchronous
1770.9485	10.014000000000124	34	baseline	0.0	n/a
1780.9625	20.019999999999982	34	heartbeat	0.0	delayed
1803.4815	10.34849999999983	35	baseline	0.05	n/a
1813.83	20.019500000000107	35	heartbeat	0.05	synchronous
1836.948	10.190999999999804	36	baseline	0.05	n/a
1847.139	20.02000000000021	36	heartbeat	0.05	delayed
1872.9475	10.714999999999918	37	baseline	0.0	n/a
1883.6625	20.019999999999982	37	heartbeat	0.0	synchronous
1905.2805	10.496499999999969	38	baseline	0.05	n/a
1915.777	20.019999999999982	38	heartbeat	0.05	synchronous
1944.297	10.512500000000045	39	baseline	0.05	n/a
1954.8095	20.019999999999982	39	heartbeat	0.05	synchronous
1977.0465	10.740999999999985	40	baseline	0.0	n/a
1987.7875	20.019500000000107	40	heartbeat	0.0	delayed
2009.713	10.96550000000002	41	baseline	0.05	n/a
2020.6785	20.019999999999982	41	heartbeat	0.05	delayed
2047.0965	10.784499999999753	42	baseline	0.05	n/a
2057.881	20.019999999999982	42	heartbeat	0.05	delayed
2080.279	10.663000000000011	43	baseline	0.0	n/a
2090.942	20.019999999999982	43	heartbeat	0.0	synchronous
2112.529	10.132500000000164	44	baseline	0.05	n/a
2122.6615	20.019999999999982	44	heartbeat	0.05	synchronous
2144.0785	10.583999999999833	45	baseline	0.05	n/a
2154.6625	20.01949999999988	45	heartbeat	0.05	synchronous
2178.4285	10.916499999999814	46	baseline	0.0	n/a
2189.345	20.019999999999982	46	heartbeat	0.0	synchronous
2219.2115	10.752500000000055	47	baseline	0.05	n/a
2229.964	20.019999999999982	47	heartbeat	0.05	delayed
2251.411	10.398499999999785	48	baseline	0.0	n/a
2261.8095	20.019500000000335	48	heartbeat	0.0	synchronous
2288.4105	10.37350000000015	49	baseline	0.0	n/a
2298.784	20.019999999999982	49	heartbeat	0.0	synchronous
2322.1605	10.79800000000023	50	baseline	0.05	n/a
2332.9585	20.019999999999982	50	heartbeat	0.05	delayed
2358.0435	10.953499999999622	51	baseline	0.0	n/a
2368.997	20.019999999999982	51	heartbeat	0.0	synchronous
2392.393	10.62649999999985	52	baseline	0.05	n/a
2403.0195	20.019999999999982	52	heartbeat	0.05	delayed
2430.126	10.021499999999833	53	baseline	0.05	n/a
2440.1475	20.019999999999982	53	heartbeat	0.05	synchronous
2465.509	10.233000000000175	54	baseline	0.0	n/a
2475.742	20.01949999999988	54	heartbeat	0.0	synchronous
2500.3425	10.842999999999847	55	baseline	0.0	n/a
2511.1855	20.019999999999982	55	heartbeat	0.0	delayed
2533.942	10.73700000000008	56	baseline	0.0	n/a
2544.679	20.019999999999982	56	heartbeat	0.0	delayed
2565.9085	10.694500000000062	57	baseline	0.0	n/a
2576.603	20.019999999999982	57	heartbeat	0.0	synchronous
2602.0915	10.319500000000062	58	baseline	0.0	n/a
2612.411	20.01150000000007	58	heartbeat	0.0	delayed
2636.7075	10.598500000000058	59	baseline	0.05	n/a
2647.306	20.019999999999982	59	heartbeat	0.05	synchronous
2672.324	10.335000000000036	60	baseline	0.0	n/a
2682.659	20.019999999999982	60	heartbeat	0.0	synchronous
2711.6905	10.384999999999764	61	baseline	0.05	n/a
2722.0755	20.01949999999988	61	heartbeat	0.05	delayed
2743.907	10.61999999999989	62	baseline	0.0	n/a
2754.527	20.019999999999982	62	heartbeat	0.0	delayed
2775.9565	10.570500000000266	63	baseline	0.0	n/a
2786.527	20.019999999999982	63	heartbeat	0.0	synchronous
2808.623	10.954499999999825	64	baseline	0.05	n/a
2819.5775	20.019999999999982	64	heartbeat	0.05	synchronous
2845.1225	10.05749999999989	65	baseline	0.05	n/a
2855.18	20.019999999999982	65	heartbeat	0.05	delayed
2876.839	10.934499999999844	66	baseline	0.0	n/a
2887.7735	20.013500000000022	66	heartbeat	0.0	delayed
2912.222	10.424999999999727	67	baseline	0.05	n/a
2922.647	20.019999999999982	67	heartbeat	0.05	synchronous
2948.2385	10.49499999999989	68	baseline	0.0	n/a
2958.7335	20.019999999999982	68	heartbeat	0.0	delayed
2986.755	10.590999999999894	69	baseline	0.0	n/a
2997.346	20.007500000000164	69	heartbeat	0.0	synchronous
3024.0375	10.391500000000178	70	baseline	0.0	n/a
3034.429	20.019999999999982	70	heartbeat	0.0	delayed
3057.554	10.263500000000022	71	baseline	0.0	n/a
3067.8175	20.019999999999982	71	heartbeat	0.0	synchronous
3091.904	10.848500000000058	72	baseline	0.0	n/a
3102.7525	20.019999999999982	72	heartbeat	0.0	synchronous
3130.67	10.503499999999804	73	baseline	0.05	n/a
3141.1735	20.019500000000335	73	heartbeat	0.05	delayed
3168.32	10.904999999999745	74	baseline	0.05	n/a
3179.225	20.019999999999982	74	heartbeat	0.05	delayed
3200.719	10.22400000000016	75	baseline	0.05	n/a
3210.943	20.019999999999982	75	heartbeat	0.05	synchronous
3232.319	10.81750000000011	76	baseline	0.05	n/a
3243.1365	20.019999999999982	76	heartbeat	0.05	synchronous
3269.7685	10.797000000000025	77	baseline	0.05	n/a
3280.5655	20.019999999999982	77	heartbeat	0.05	synchronous
3307.835	10.42950000000019	78	baseline	0.0	n/a
3318.2645	20.019999999999982	78	heartbeat	0.0	delayed
3339.668	10.93100000000004	79	baseline	0.0	n/a
3350.599	20.019999999999982	79	heartbeat	0.0	delayed
3381.1845	10.747499999999945	80	baseline	0.0	n/a
3391.932	20.019500000000335	80	heartbeat	0.0	delayed
3426.8175	10.444500000000062	81	baseline	0.0	n/a
3437.262	20.019999999999982	81	heartbeat	0.0	synchronous
3470.0005	11.008499999999913	82	baseline	0.0	n/a
3481.009	20.019999999999982	82	heartbeat	0.0	delayed
3509.25	10.327000000000226	83	baseline	0.05	n/a
3519.577	20.019999999999982	83	heartbeat	0.05	synchronous
3541.7995	10.742999999999938	84	baseline	0.0	n/a
3552.5425	20.000500000000102	84	heartbeat	0.0	delayed
3574.366	10.05450000000019	85	baseline	0.0	n/a
3584.4205	20.019999999999982	85	heartbeat	0.0	delayed
3617.2325	10.625999999999749	86	baseline	0.0	n/a
3627.8585	20.019999999999982	86	heartbeat	0.0	synchronous
3649.132	10.581499999999778	87	baseline	0.0	n/a
3659.7135	20.002500000000055	87	heartbeat	0.0	delayed
3681.3485	10.216499999999996	88	baseline	0.05	n/a
3691.565	20.019999999999982	88	heartbeat	0.05	synchronous
3712.9985	10.585999999999785	89	baseline	0.0	n/a
3723.5845	20.019999999999982	89	heartbeat	0.0	synchronous
3759.2145	10.382500000000164	90	baseline	0.05	n/a
3769.597	20.019999999999982	90	heartbeat	0.05	synchronous
3791.1975	10.293499999999767	91	baseline	0.0	n/a
3801.491	20.019999999999982	91	heartbeat	0.0	synchronous
3828.0805	10.611499999999978	92	baseline	0.05	n/a
3838.692	20.019999999999982	92	heartbeat	0.05	synchronous
3860.0135	10.996999999999844	93	baseline	0.05	n/a
3871.0105	20.019500000000335	93	heartbeat	0.05	delayed
3892.5465	10.25	94	baseline	0.05	n/a
3902.7965	20.019999999999982	94	heartbeat	0.05	synchronous
3924.0795	10.552000000000135	95	baseline	0.0	n/a
3934.6315	20.019999999999982	95	heartbeat	0.0	synchronous
3958.3125	10.739999999999782	96	baseline	0.05	n/a
3969.0525	20.020000000000437	96	heartbeat	0.05	delayed
3990.2455	10.684999999999945	97	baseline	0.05	n/a
4000.9305	20.019999999999982	97	heartbeat	0.05	synchronous
4022.179	10.954499999999825	98	baseline	0.0	n/a
4033.1335	20.019999999999982	98	heartbeat	0.0	delayed
4063.795	10.516499999999724	99	baseline	0.05	n/a
4074.3115	20.00500000000011	99	heartbeat	0.05	synchronous
4097.628	10.846000000000458	100	baseline	0.0	n/a
4108.474	20.019999999999527	100	heartbeat	0.0	delayed
