onset	duration	trial	event	delay	response
63.5505	10.522499999999994	1	baseline	0.05	n/a
74.073	20.02000000000001	1	heartbeat	0.05	synchronous
100.2005	10.271499999999989	2	baseline	0.05	n/a
110.472	20.019999999999996	2	heartbeat	0.05	synchronous
132.75	10.096000000000004	3	baseline	0.0	n/a
142.846	20.019499999999994	3	heartbeat	0.0	synchronous
166.0	10.954000000000008	4	baseline	0.05	n/a
176.954	20.019499999999994	4	heartbeat	0.05	synchronous
200.566	10.816000000000003	5	baseline	0.0	n/a
211.382	20.019999999999982	5	heartbeat	0.0	synchronous
234.016	10.548500000000018	6	baseline	0.05	n/a
244.5645	20.019999999999982	6	heartbeat	0.05	synchronous
266.432	10.635999999999967	7	baseline	0.0	n/a
277.068	20.02000000000004	7	heartbeat	0.0	synchronous
298.715	10.338000000000022	8	baseline	0.0	n/a
309.053	20.019999999999982	8	heartbeat	0.0	synchronous
330.6485	10.880999999999972	9	baseline	0.05	n/a
341.5295	20.02000000000004	9	heartbeat	0.05	synchronous
363.498	10.966999999999985	10	baseline	0.0	n/a
374.465	20.02000000000004	10	heartbeat	0.0	synchronous
397.048	10.13900000000001	11	baseline	0.0	n/a
407.187	20.019499999999994	11	heartbeat	0.0	delayed
428.481	10.261000000000024	12	baseline	0.0	n/a
438.742	20.019999999999982	12	heartbeat	0.0	synchronous
461.264	10.875499999999988	13	baseline	0.0	n/a
472.1395	20.019999999999982	13	heartbeat	0.0	synchronous
493.4305	10.841499999999996	14	baseline	0.0	n/a
504.272	20.02000000000004	14	heartbeat	0.0	delayed
537.08	10.703499999999963	15	baseline	0.05	n/a
547.7835	20.019999999999982	15	heartbeat	0.05	synchronous
568.8965	10.5775000000001	16	baseline	0.0	n/a
579.474	20.019999999999982	16	heartbeat	0.0	delayed
600.896	10.855999999999995	17	baseline	0.0	n/a
611.752	20.020000000000095	17	heartbeat	0.0	synchronous
633.879	10.409999999999968	18	baseline	0.0	n/a
644.289	20.019499999999994	18	heartbeat	0.0	delayed
673.4785	10.430999999999926	19	baseline	0.0	n/a
683.9095	20.019999999999982	19	heartbeat	0.0	synchronous
705.3285	10.290500000000065	20	baseline	0.05	n/a
715.619	20.019999999999982	20	heartbeat	0.05	delayed
736.6115	10.79200000000003	21	baseline	0.0	n/a
747.4035	20.019999999999982	21	heartbeat	0.0	synchronous
770.1115	10.373000000000047	22	baseline	0.05	n/a
780.4845	20.019999999999982	22	heartbeat	0.05	synchronous
803.4445	10.705000000000041	23	baseline	0.0	n/a
814.1495	20.019499999999994	23	heartbeat	0.0	delayed
835.2105	10.341000000000008	24	baseline	0.05	n/a
845.5515	20.019999999999982	24	heartbeat	0.05	synchronous
867.477	10.17100000000005	25	baseline	0.0	n/a
877.648	20.019999999999982	25	heartbeat	0.0	synchronous
898.9765	10.502500000000055	26	baseline	0.05	n/a
909.479	20.019999999999982	26	heartbeat	0.05	delayed
930.61	10.708499999999958	27	baseline	0.0	n/a
941.3185	20.019499999999994	27	heartbeat	0.0	synchronous
962.7095	10.862999999999943	28	baseline	0.0	n/a
973.5725	20.019999999999982	28	heartbeat	0.0	synchronous
995.009	10.060499999999934	29	baseline	0.05	n/a
1005.0695	20.020000000000095	29	heartbeat	0.05	delayed
1026.1925	10.245999999999867	30	baseline	0.0	n/a
