onset	duration	trial	event	delay	response
1967.0645	20.006000000000085	51	heartbeat	0.0	synchronous
1988.694	10.626500000000078	52	baseline	0.0	n/a
1999.3205	20.01949999999988	52	heartbeat	0.0	synchronous
2020.9605	10.021000000000186	53	baseline	0.05	n/a
2030.9815	20.019999999999754	53	heartbeat	0.05	delayed
2052.477	10.232500000000073	54	baseline	0.05	n/a
2062.7095	20.019999999999982	54	heartbeat	0.05	delayed
2085.843	10.843499999999949	55	baseline	0.05	n/a
2096.6865	20.019500000000335	55	heartbeat	0.05	synchronous
2118.176	10.737500000000182	56	baseline	0.0	n/a
2128.9135	20.01949999999988	56	heartbeat	0.0	delayed
2150.5095	10.694999999999709	57	baseline	0.0	n/a
2161.2045	20.019999999999982	57	heartbeat	0.0	synchronous
2182.4755	10.319500000000062	58	baseline	0.05	n/a
2192.795	20.019999999999982	58	heartbeat	0.05	synchronous
2215.242	10.598499999999603	59	baseline	0.05	n/a
2225.8405	20.019500000000335	59	heartbeat	0.05	synchronous
2247.708	10.335000000000036	60	baseline	0.0	n/a
2258.043	20.019999999999982	60	heartbeat	0.0	synchronous
2279.6245	10.385000000000218	61	baseline	0.05	n/a
2290.0095	20.019999999999982	61	heartbeat	0.05	synchronous
2313.2745	10.61999999999989	62	baseline	0.0	n/a
2323.8945	20.019999999999982	62	heartbeat	0.0	synchronous
2345.224	10.570999999999913	63	baseline	0.05	n/a
2355.795	20.01949999999988	63	heartbeat	0.05	synchronous
2377.157	10.954499999999825	64	baseline	0.0	n/a
2388.1115	20.019999999999982	64	heartbeat	0.0	synchronous
2409.9945	10.057500000000346	65	baseline	0.05	n/a
2420.052	20.019999999999982	65	heartbeat	0.05	synchronous
2444.023	10.934499999999844	66	baseline	0.05	n/a
2454.9575	20.019999999999982	66	heartbeat	0.05	synchronous
2476.6415	10.424499999999625	67	baseline	0.05	n/a
2487.066	20.019999999999982	67	heartbeat	0.05	delayed
2509.089	10.494500000000244	68	baseline	0.0	n/a
2519.5835	20.019999999999982	68	heartbeat	0.0	synchronous
2541.7555	10.587499999999636	69	baseline	0.05	n/a
2552.343	20.019500000000335	69	heartbeat	0.05	synchronous
2573.9385	10.390999999999622	70	baseline	0.05	n/a
2584.3295	20.019999999999982	70	heartbeat	0.05	synchronous
2605.6715	10.264000000000124	71	baseline	0.0	n/a
2615.9355	20.010499999999865	71	heartbeat	0.0	synchronous
2637.271	10.848999999999705	72	baseline	0.05	n/a
2648.12	20.019999999999982	72	heartbeat	0.05	synchronous
2671.0705	10.503500000000258	73	baseline	0.05	n/a
2681.574	20.01949999999988	73	heartbeat	0.05	delayed
2703.487	10.905499999999847	74	baseline	0.05	n/a
2714.3925	20.019999999999982	74	heartbeat	0.05	synchronous
2738.687	10.223500000000058	75	baseline	0.05	n/a
2748.9105	20.01949999999988	75	heartbeat	0.05	synchronous
2777.6535	10.817000000000007	76	baseline	0.05	n/a
2788.4705	20.019999999999982	76	heartbeat	0.05	synchronous
2809.453	10.796499999999924	77	baseline	0.0	n/a
2820.2495	20.014500000000226	77	heartbeat	0.0	synchronous
2841.5195	10.429000000000087	78	baseline	0.0	n/a
2851.9485	20.019999999999982	78	heartbeat	0.0	delayed
2874.469	10.930499999999938	79	baseline	0.0	n/a
2885.3995	20.019999999999982	79	heartbeat	0.0	synchronous
2908.1685	10.747499999999945	80	baseline	0.05	n/a
2918.916	20.01949999999988	80	heartbeat	0.05	synchronous
2941.935	10.444500000000062	81	baseline	0.0	n/a
2952.3795	20.019999999999982	81	heartbeat	0.0	synchronous
2973.518	11.009000000000015	82	baseline	0.05	n/a
2984.527	20.019999999999982	82	heartbeat	0.05	delayed
3005.8175	10.32699999999977	83	baseline	0.0	n/a
3016.1445	20.019999999999982	83	heartbeat	0.0	synchronous
3037.5175	10.742500000000291	84	baseline	0.05	n/a
3048.26	20.019999999999982	84	heartbeat	0.05	synchronous
3074.2835	10.05450000000019	85	baseline	0.05	n/a
3084.338	20.019999999999982	85	heartbeat	0.05	synchronous
3105.733	10.62649999999985	86	baseline	0.0	n/a
3116.3595	20.01949999999988	86	heartbeat	0.0	synchronous
3137.783	10.581500000000233	87	baseline	0.0	n/a
3148.3645	20.019999999999982	87	heartbeat	0.0	synchronous
3175.3325	10.216499999999996	88	baseline	0.05	n/a
3185.549	20.019999999999982	88	heartbeat	0.05	delayed
3208.216	10.58600000000024	89	baseline	0.05	n/a
3218.802	20.019999999999982	89	heartbeat	0.05	synchronous
3243.515	10.383000000000266	90	baseline	0.05	n/a
3253.898	20.019999999999982	90	heartbeat	0.05	synchronous
3275.815	10.293499999999767	91	baseline	0.05	n/a
3286.1085	20.01150000000007	91	heartbeat	0.05	synchronous
3308.698	10.611499999999978	92	baseline	0.05	n/a
3319.3095	20.015499999999975	92	heartbeat	0.05	delayed
3341.164	10.996999999999844	93	baseline	0.05	n/a
3352.161	20.017499999999927	93	heartbeat	0.05	delayed
3375.1175	10.25	94	baseline	0.0	n/a
3385.3675	20.019500000000335	94	heartbeat	0.0	synchronous
3406.8305	10.552000000000135	95	baseline	0.0	n/a
3417.3825	20.01949999999988	95	heartbeat	0.0	synchronous
3440.697	10.739999999999782	96	baseline	0.0	n/a
3451.437	20.01949999999988	96	heartbeat	0.0	delayed
3472.763	10.684999999999945	97	baseline	0.05	n/a
3483.448	20.019500000000335	97	heartbeat	0.05	synchronous
3508.8295	10.95450000000028	98	baseline	0.05	n/a
3519.784	20.01949999999988	98	heartbeat	0.05	delayed
3541.279	10.516500000000178	99	baseline	0.0	n/a
3551.7955	20.019999999999982	99	heartbeat	0.0	synchronous
3573.012	10.842999999999847	100	baseline	0.0	n/a
3583.855	20.01650000000018	100	heartbeat	0.0	synchronous
