onset	duration	trial	event	delay	response	uncertainty
1252.5609651161358	10.18063309122417	36	baseline	0.05	n/a	n/a
1262.7521200468764	20.0	36	heartbeat	0.05	delayed	n/a
1288.5611363491043	10.70415303161357	37	baseline	0.0	n/a	n/a
1299.2762791113928	20.0	37	heartbeat	0.0	synchronous	n/a
1320.8948466749862	10.485761044837867	38	baseline	0.05	n/a	n/a
1331.391416345723	20.0	38	heartbeat	0.05	synchronous	n/a
1359.911859321408	10.501711957151407	39	baseline	0.05	n/a	n/a
1370.4243701230735	20.0	39	heartbeat	0.05	synchronous	n/a
1392.6621315460652	10.729898495264717	40	baseline	0.0	n/a	n/a
1403.4029054148123	20.0	40	heartbeat	0.0	delayed	n/a
1425.329091494903	10.954151102962005	41	baseline	0.05	n/a	n/a
1436.2945231543854	20.0	41	heartbeat	0.05	delayed	n/a
1462.712940053083	10.773956048555963	42	baseline	0.05	n/a	n/a
1473.497818700038	20.0	42	heartbeat	0.05	delayed	n/a
1495.896258619614	10.652299262700911	43	baseline	0.0	n/a	n/a
1506.5595919964835	20.0	43	heartbeat	0.0	synchronous	n/a
1528.1466065729037	10.122565509673871	44	baseline	0.05	n/a	n/a
1538.2794930962846	20.0	44	heartbeat	0.05	synchronous	n/a
1559.696928286925	10.573130656947505	45	baseline	0.05	n/a	n/a
1570.2808313854039	20.0	45	heartbeat	0.05	synchronous	n/a
1594.0473379390314	10.905604276690312	46	baseline	0.0	n/a	n/a
1604.9641281999648	20.0	46	heartbeat	0.0	synchronous	n/a
1634.8311198297888	10.741801994642561	47	baseline	0.05	n/a	n/a
1645.5838331272826	20.0	47	heartbeat	0.05	delayed	n/a
1667.0315148364753	10.387699872285594	48	baseline	0.0	n/a	n/a
1677.4297551959753	20.0	48	heartbeat	0.0	synchronous	n/a
1704.031749338843	10.362854192276137	49	baseline	0.0	n/a	n/a
1714.4052033359185	20.0	49	heartbeat	0.0	synchronous	n/a
1737.782093115151	10.787422691886624	50	baseline	0.05	n/a	n/a
1748.5804672073573	20.0	50	heartbeat	0.05	delayed	n/a
1773.665843533352	10.942441196270417	51	baseline	0.0	n/a	n/a
1784.619392376393	20.0	51	heartbeat	0.0	synchronous	n/a
1808.016101429239	10.615762954802433	52	baseline	0.05	n/a	n/a
1818.642675534822	20.0	52	heartbeat	0.05	delayed	n/a
1845.7498519169167	10.011126994564266	53	baseline	0.05	n/a	n/a
1855.7712150365114	20.0	53	heartbeat	0.05	synchronous	n/a
1881.1333884084597	10.222451544671895	54	baseline	0.0	n/a	n/a
1891.3662530137226	20.0	54	heartbeat	0.0	synchronous	n/a
1915.9672977663577	10.832252183454951	55	baseline	0.0	n/a	n/a
1926.8105365568772	20.0	55	heartbeat	0.0	delayed	n/a
1949.567521863617	10.72612604996354	56	baseline	0.0	n/a	n/a
1960.3046837775037	20.0	56	heartbeat	0.0	delayed	n/a
1981.5344163235277	10.684166703155542	57	baseline	0.0	n/a	n/a
1992.2294033849612	20.0	57	heartbeat	0.0	synchronous	n/a
2017.71809598431	10.309011800566244	58	baseline	0.0	n/a	n/a
2028.0376189500093	20.0	58	heartbeat	0.0	delayed	n/a
2052.335017170757	10.587747158666364	59	baseline	0.05	n/a	n/a
2062.933583844453	20.0	59	heartbeat	0.05	synchronous	n/a
2087.9520376361907	10.324283812701276	60	baseline	0.0	n/a	n/a
2098.2869736086577	20.0	60	heartbeat	0.0	synchronous	n/a
2127.3191087320447	10.37437428287764	61	baseline	0.05	n/a	n/a
2137.7041197791696	20.0	61	heartbeat	0.05	delayed	n/a
2159.5360611397773	10.609320166857831	62	baseline	0.0	n/a	n/a
2170.156269142404	20.0	62	heartbeat	0.0	delayed	n/a
2191.586274653673	10.560079371895569	63	baseline	0.0	n/a	n/a
2202.1571716768667	20.0	63	heartbeat	0.0	synchronous	n/a
2224.2534586619586	10.943493452740404	64	baseline	0.05	n/a	n/a
2235.2081209123135	20.0	64	heartbeat	0.05	synchronous	n/a
2260.7537884237245	10.047391485463471	65	baseline	0.05	n/a	n/a
2270.8114032000303	20.0	65	heartbeat	0.05	delayed	n/a
2292.470621840097	10.92373387793593	66	baseline	0.0	n/a	n/a
2303.4055043216795	20.0	66	heartbeat	0.0	delayed	n/a
2327.8544843420386	10.414331499902252	67	baseline	0.05	n/a	n/a
2338.2795193744823	20.0	67	heartbeat	0.05	synchronous	n/a
2363.8714416539297	10.484366724846566	68	baseline	0.0	n/a	n/a
2374.366574883461	20.0	68	heartbeat	0.0	delayed	n/a
2402.3884287467226	10.580372375215674	69	baseline	0.0	n/a	n/a
2412.979708325118	20.0	69	heartbeat	0.0	synchronous	n/a
2439.672072536312	10.380734845215143	70	baseline	0.0	n/a	n/a
2450.0633953679353	20.0	70	heartbeat	0.0	delayed	n/a
2473.1888893460855	10.253413677437303	71	baseline	0.0	n/a	n/a
2483.4527741894126	20.0	71	heartbeat	0.0	synchronous	n/a
2507.5393692124635	10.8378367344738	72	baseline	0.0	n/a	n/a
2518.3883205503225	20.0	72	heartbeat	0.0	synchronous	n/a
2546.3063460960984	10.492636189288193	73	baseline	0.05	n/a	n/a
2556.809628069401	20.0	73	heartbeat	0.05	delayed	n/a
2583.9567255070433	10.894378268438906	74	baseline	0.05	n/a	n/a
2594.862215182744	20.0	74	heartbeat	0.05	delayed	n/a
2616.356763685122	10.213291681526197	75	baseline	0.05	n/a	n/a
2626.5804491778836	20.0	75	heartbeat	0.05	synchronous	n/a
2647.957315493375	10.806331509157495	76	baseline	0.05	n/a	n/a
2658.7746887104586	20.0	76	heartbeat	0.05	synchronous	n/a
2685.4073748281226	10.785932308542494	77	baseline	0.05	n/a	n/a
2696.204426335171	20.0	77	heartbeat	0.05	synchronous	n/a
2723.4745942531154	10.418863087830323	78	baseline	0.0	n/a	n/a
2733.90416078642	20.0	78	heartbeat	0.0	delayed	n/a
2755.308225341141	10.919602387376855	79	baseline	0.0	n/a	n/a
2766.238904976286	20.0	79	heartbeat	0.0	delayed	n/a
2796.825200429186	10.736491331343453	80	baseline	0.0	n/a	n/a
2807.572769118473	20.0	80	heartbeat	0.0	delayed	n/a
2842.4588773958385	10.434113291105632	81	baseline	0.0	n/a	n/a
2852.9036856545135	20.0	81	heartbeat	0.0	synchronous	n/a
2885.6427424857393	10.997638752385265	82	baseline	0.0	n/a	n/a
2896.6515993904322	20.0	82	heartbeat	0.0	delayed	n/a
2924.8930188622326	10.316414319851003	83	baseline	0.05	n/a	n/a
2935.2199353231117	20.0	83	heartbeat	0.05	synchronous	n/a
2957.4432057011873	10.732098238927916	84	baseline	0.0	n/a	n/a
2968.186196588911	20.0	84	heartbeat	0.0	delayed	n/a
2990.0102363619953	10.044322991210999	85	baseline	0.0	n/a	n/a
3000.0649662837386	20.0	85	heartbeat	0.0	delayed	n/a
3032.8772666417062	10.615462318285784	86	baseline	0.0	n/a	n/a
3043.5036790268496	20.0	86	heartbeat	0.0	synchronous	n/a
3064.777690150775	10.57075643041532	87	baseline	0.0	n/a	n/a
3075.359304824844	20.0	87	heartbeat	0.0	delayed	n/a
3096.994430916384	10.20624530978985	88	baseline	0.05	n/a	n/a
3107.2110953135416	20.0	88	heartbeat	0.05	synchronous	n/a
3128.6449197269976	10.575777141810033	89	baseline	0.0	n/a	n/a
3139.2314717695117	20.0	89	heartbeat	0.0	synchronous	n/a
3174.861960862763	10.372332779843248	90	baseline	0.05	n/a	n/a
3185.2448477968574	20.0	90	heartbeat	0.05	synchronous	n/a
3206.8455646410584	10.283083057667836	91	baseline	0.0	n/a	n/a
3217.139273494482	20.0	91	heartbeat	0.0	synchronous	n/a
3243.729201465845	10.600864296185096	92	baseline	0.05	n/a	n/a
3254.340867315419	20.0	92	heartbeat	0.05	synchronous	n/a
3275.662873172201	10.985490376352255	93	baseline	0.05	n/a	n/a
3286.6597015643492	20.0	93	heartbeat	0.05	delayed	n/a
3308.196322391741	10.239670925551202	94	baseline	0.05	n/a	n/a
3318.4463999718428	20.0	94	heartbeat	0.05	synchronous	n/a
3339.73004094325	10.541456507390793	95	baseline	0.0	n/a	n/a
3350.282208543271	20.0	95	heartbeat	0.0	synchronous	n/a
3373.9636142775416	10.729169022251627	96	baseline	0.05	n/a	n/a
3384.703743979335	20.0	96	heartbeat	0.05	delayed	n/a
3405.8971080966294	10.674273405721834	97	baseline	0.05	n/a	n/a
3416.5822833003476	20.0	97	heartbeat	0.05	synchronous	n/a
3437.830970951356	10.943655541011795	98	baseline	0.0	n/a	n/a
3448.7857510866597	20.0	98	heartbeat	0.0	delayed	n/a
3479.447907745838	10.506030674548395	99	baseline	0.05	n/a	n/a
3489.9646769901738	20.0	99	heartbeat	0.05	synchronous	n/a
3513.281538299285	10.834981630502009	100	baseline	0.0	n/a	n/a
3524.1276873042807	20.0	100	heartbeat	0.0	delayed	n/a
