onset	duration	trial	event	delay	response
1902.8225	20.019500000000107	49	heartbeat	0.05	synchronous
1926.232	10.798500000000104	50	baseline	0.0	n/a
1937.0305	20.01949999999988	50	heartbeat	0.0	delayed
1960.565	10.953499999999849	51	baseline	0.0	n/a
1971.5185	20.02000000000021	51	heartbeat	0.0	synchronous
1993.398	10.626500000000078	52	baseline	0.05	n/a
2004.0245	20.019999999999982	52	heartbeat	0.05	delayed
2026.0645	10.02150000000006	53	baseline	0.05	n/a
2036.086	20.02000000000021	53	heartbeat	0.05	synchronous
2059.414	10.23299999999972	54	baseline	0.0	n/a
2069.647	20.019999999999982	54	heartbeat	0.0	delayed
2093.547	10.842999999999847	55	baseline	0.05	n/a
2104.39	20.019999999999982	55	heartbeat	0.05	synchronous
2126.5805	10.736499999999978	56	baseline	0.0	n/a
2137.317	20.019999999999982	56	heartbeat	0.0	delayed
2159.1965	10.695000000000164	57	baseline	0.05	n/a
2169.8915	20.019999999999982	57	heartbeat	0.05	delayed
2194.4465	10.319500000000062	58	baseline	0.0	n/a
2204.766	20.01949999999988	58	heartbeat	0.0	synchronous
2227.9625	10.598500000000058	59	baseline	0.0	n/a
2238.561	20.019999999999982	59	heartbeat	0.0	delayed
2259.646	10.334499999999935	60	baseline	0.05	n/a
2269.9805	20.019999999999982	60	heartbeat	0.05	synchronous
2291.8285	10.384999999999764	61	baseline	0.05	n/a
2302.2135	20.019999999999982	61	heartbeat	0.05	synchronous
2323.795	10.61999999999989	62	baseline	0.0	n/a
2334.415	20.019999999999982	62	heartbeat	0.0	delayed
2356.545	10.57049999999981	63	baseline	0.0	n/a
2367.1155	20.019999999999982	63	heartbeat	0.0	synchronous
2390.878	10.954499999999825	64	baseline	0.0	n/a
2401.8325	20.019999999999982	64	heartbeat	0.0	delayed
2425.1445	10.057500000000346	65	baseline	0.0	n/a
2435.202	20.01949999999988	65	heartbeat	0.0	synchronous
2456.494	10.934499999999844	66	baseline	0.0	n/a
2467.4285	20.019999999999982	66	heartbeat	0.0	synchronous
2490.9935	10.425000000000182	67	baseline	0.0	n/a
2501.4185	20.019999999999982	67	heartbeat	0.0	delayed
2522.66	10.495000000000346	68	baseline	0.05	n/a
2533.155	20.019999999999982	68	heartbeat	0.05	synchronous
2554.8595	10.591499999999996	69	baseline	0.0	n/a
2565.451	20.01949999999988	69	heartbeat	0.0	synchronous
2586.676	10.391000000000076	70	baseline	0.0	n/a
2597.067	20.019999999999982	70	heartbeat	0.0	synchronous
2619.9755	10.264000000000124	71	baseline	0.0	n/a
2630.2395	20.019999999999982	71	heartbeat	0.0	delayed
2654.6585	10.84900000000016	72	baseline	0.05	n/a
2665.5075	20.019999999999982	72	heartbeat	0.05	synchronous
2689.4085	10.503499999999804	73	baseline	0.05	n/a
2699.912	20.019500000000335	73	heartbeat	0.05	delayed
2721.8915	10.905499999999847	74	baseline	0.0	n/a
2732.797	20.01949999999988	74	heartbeat	0.0	synchronous
2756.408	10.223500000000058	75	baseline	0.05	n/a
2766.6315	20.019999999999982	75	heartbeat	0.05	delayed
2791.2405	10.81750000000011	76	baseline	0.0	n/a
2802.058	20.019999999999982	76	heartbeat	0.0	synchronous
2828.807	10.797000000000025	77	baseline	0.0	n/a
2839.604	20.019999999999982	77	heartbeat	0.0	delayed
2861.2735	10.42950000000019	78	baseline	0.0	n/a
2871.703	20.019999999999982	78	heartbeat	0.0	synchronous
2893.39	10.930499999999938	79	baseline	0.0	n/a
2904.3205	20.016000000000076	79	heartbeat	0.0	delayed
2926.1225	10.747499999999945	80	baseline	0.05	n/a
2936.87	20.019999999999982	80	heartbeat	0.05	synchronous
2958.3725	10.444500000000062	81	baseline	0.0	n/a
2968.817	20.019999999999982	81	heartbeat	0.0	synchronous
2990.172	11.009000000000015	82	baseline	0.0	n/a
3001.181	20.019999999999982	82	heartbeat	0.0	synchronous
3024.855	10.32699999999977	83	baseline	0.05	n/a
3035.182	20.020000000000437	83	heartbeat	0.05	delayed
3056.3215	10.742999999999938	84	baseline	0.05	n/a
3067.0645	20.01949999999988	84	heartbeat	0.05	synchronous
3089.4715	10.054499999999734	85	baseline	0.05	n/a
3099.526	20.019500000000335	85	heartbeat	0.05	delayed
3122.971	10.62649999999985	86	baseline	0.0	n/a
3133.5975	20.019500000000335	86	heartbeat	0.0	synchronous
3154.9375	10.581000000000131	87	baseline	0.05	n/a
3165.5185	20.019999999999982	87	heartbeat	0.05	synchronous
3187.887	10.216999999999643	88	baseline	0.0	n/a
3198.104	20.019500000000335	88	heartbeat	0.0	delayed
3221.62	10.586499999999887	89	baseline	0.0	n/a
3232.2065	20.020000000000437	89	heartbeat	0.0	delayed
3253.753	10.38299999999981	90	baseline	0.0	n/a
3264.136	20.01949999999988	90	heartbeat	0.0	delayed
3287.0195	10.293500000000222	91	baseline	0.05	n/a
3297.313	20.01949999999988	91	heartbeat	0.05	synchronous
3321.3025	10.611500000000433	92	baseline	0.05	n/a
3331.914	20.01949999999988	92	heartbeat	0.05	synchronous
3353.752	10.996500000000196	93	baseline	0.05	n/a
3364.7485	20.019999999999982	93	heartbeat	0.05	delayed
3386.0185	10.25	94	baseline	0.0	n/a
3396.2685	20.01949999999988	94	heartbeat	0.0	delayed
3417.7515	10.552000000000135	95	baseline	0.05	n/a
3428.3035	20.019999999999982	95	heartbeat	0.05	synchronous
3541.167	10.740000000000236	96	baseline	0.0	n/a
3551.907	20.01949999999988	96	heartbeat	0.0	synchronous
3575.2165	10.684999999999945	97	baseline	0.05	n/a
3585.9015	20.019999999999982	97	heartbeat	0.05	delayed
3609.366	10.954999999999927	98	baseline	0.0	n/a
3620.321	20.019999999999982	98	heartbeat	0.0	synchronous
3641.866	10.516500000000178	99	baseline	0.05	n/a
3652.3825	20.019999999999982	99	heartbeat	0.05	synchronous
3677.099	10.846000000000004	100	baseline	0.0	n/a
3687.945	20.01949999999988	100	heartbeat	0.0	delayed
