onset	duration	trial	event	delay	response
2284.746	10.335000000000036	60	baseline	0.0	n/a
2295.081	20.019999999999982	60	heartbeat	0.0	synchronous
2317.5125	10.384500000000116	61	baseline	0.0	n/a
2327.897	20.019999999999982	61	heartbeat	0.0	synchronous
2349.8625	10.61999999999989	62	baseline	0.0	n/a
2360.4825	20.01949999999988	62	heartbeat	0.0	synchronous
2404.712	10.57049999999981	63	baseline	0.05	n/a
2415.2825	20.019999999999982	63	heartbeat	0.05	delayed
2437.1115	10.954000000000178	64	baseline	0.05	n/a
2448.0655	20.019999999999982	64	heartbeat	0.05	delayed
2510.7605	10.057500000000346	65	baseline	0.0	n/a
2520.818	20.019999999999982	65	heartbeat	0.0	delayed
2544.6105	10.934500000000298	66	baseline	0.05	n/a
2555.545	20.019999999999982	66	heartbeat	0.05	synchronous
2577.16	10.42450000000008	67	baseline	0.0	n/a
2587.5845	20.019999999999982	67	heartbeat	0.0	synchronous
2612.3265	10.49499999999989	68	baseline	0.05	n/a
2622.8215	20.01949999999988	68	heartbeat	0.05	synchronous
2660.359	10.590999999999894	69	baseline	0.05	n/a
2670.95	20.019999999999982	69	heartbeat	0.05	delayed
2694.059	10.390999999999622	70	baseline	0.05	n/a
2704.45	20.019999999999982	70	heartbeat	0.05	delayed
2741.7585	10.263500000000022	71	baseline	0.0	n/a
2752.022	20.019999999999982	71	heartbeat	0.0	delayed
2800.2245	10.848500000000058	72	baseline	0.0	n/a
2811.073	20.019999999999982	72	heartbeat	0.0	delayed
2832.8575	10.502999999999702	73	baseline	0.05	n/a
2843.3605	20.020000000000437	73	heartbeat	0.05	synchronous
2898.89	10.905500000000302	74	baseline	0.05	n/a
2909.7955	20.019999999999982	74	heartbeat	0.05	synchronous
2955.523	10.223500000000058	75	baseline	0.0	n/a
2965.7465	20.019999999999982	75	heartbeat	0.0	synchronous
2988.9395	10.817000000000007	76	baseline	0.0	n/a
2999.7565	20.019999999999982	76	heartbeat	0.0	delayed
3021.389	10.797000000000025	77	baseline	0.05	n/a
3032.186	20.01949999999988	77	heartbeat	0.05	delayed
3081.2715	10.42950000000019	78	baseline	0.05	n/a
3091.701	20.019999999999982	78	heartbeat	0.05	synchronous
3135.871	10.930499999999938	79	baseline	0.0	n/a
3146.8015	20.019999999999982	79	heartbeat	0.0	delayed
3184.154	10.747499999999945	80	baseline	0.05	n/a
3194.9015	20.01949999999988	80	heartbeat	0.05	delayed
3228.387	10.444499999999607	81	baseline	0.0	n/a
3238.8315	20.020000000000437	81	heartbeat	0.0	synchronous
3267.7365	11.009000000000015	82	baseline	0.05	n/a
3278.7455	20.01949999999988	82	heartbeat	0.05	synchronous
3300.486	10.327000000000226	83	baseline	0.0	n/a
3310.813	20.019999999999982	83	heartbeat	0.0	synchronous
3336.286	10.742499999999836	84	baseline	0.0	n/a
3347.0285	20.01949999999988	84	heartbeat	0.0	delayed
3370.4855	10.05450000000019	85	baseline	0.05	n/a
3380.54	20.019999999999982	85	heartbeat	0.05	synchronous
3403.5185	10.62649999999985	86	baseline	0.05	n/a
3414.145	20.01949999999988	86	heartbeat	0.05	delayed
3446.135	10.581499999999778	87	baseline	0.05	n/a
3456.7165	20.01949999999988	87	heartbeat	0.05	synchronous
3479.6345	10.216499999999996	88	baseline	0.05	n/a
3489.851	20.019999999999982	88	heartbeat	0.05	delayed
3512.134	10.586499999999887	89	baseline	0.0	n/a
3522.7205	20.01949999999988	89	heartbeat	0.0	synchronous
3552.417	10.383000000000266	90	baseline	0.0	n/a
3562.8	20.019999999999982	90	heartbeat	0.0	synchronous
3585.4835	10.293500000000222	91	baseline	0.05	n/a
3595.777	20.01949999999988	91	heartbeat	0.05	synchronous
3624.033	10.611499999999978	92	baseline	0.0	n/a
3634.6445	20.019999999999982	92	heartbeat	0.0	synchronous
3659.566	10.996500000000196	93	baseline	0.05	n/a
3670.5625	20.019999999999982	93	heartbeat	0.05	synchronous
3693.2325	10.249499999999898	94	baseline	0.0	n/a
3703.482	20.019999999999982	94	heartbeat	0.0	delayed
3725.715	10.55199999999968	95	baseline	0.0	n/a
3736.267	20.019999999999982	95	heartbeat	0.0	delayed
3770.615	10.740000000000236	96	baseline	0.05	n/a
3781.355	20.019999999999982	96	heartbeat	0.05	delayed
3831.7645	10.684499999999844	97	baseline	0.05	n/a
3842.449	20.019999999999982	97	heartbeat	0.05	synchronous
3875.947	10.954999999999927	98	baseline	0.05	n/a
3886.902	20.01949999999988	98	heartbeat	0.05	delayed
3929.713	10.516499999999724	99	baseline	0.0	n/a
3940.2295	20.019999999999982	99	heartbeat	0.0	synchronous
3981.013	10.846000000000004	100	baseline	0.05	n/a
3991.859	20.01949999999988	100	heartbeat	0.05	delayed
4015.5455	10.954499999999825	101	baseline	0.05	n/a
4026.5	20.019999999999982	101	heartbeat	0.05	synchronous
4055.2955	10.169999999999618	102	baseline	0.0	n/a
4065.4655	20.019999999999982	102	heartbeat	0.0	synchronous
4101.295	10.32300000000032	103	baseline	0.05	n/a
4111.618	20.019999999999527	103	heartbeat	0.05	delayed
4134.661	10.850000000000364	104	baseline	0.05	n/a
4145.511	20.019499999999425	104	heartbeat	0.05	synchronous
4178.711	10.64849999999933	105	baseline	0.05	n/a
4189.3595	20.020000000000437	105	heartbeat	0.05	synchronous
4225.4935	10.993500000000495	106	baseline	0.05	n/a
4236.487	20.019999999999527	106	heartbeat	0.05	delayed
4264.8765	10.659499999999753	107	baseline	0.0	n/a
4275.536	20.019999999999527	107	heartbeat	0.0	synchronous
4301.26	10.866500000000087	108	baseline	0.0	n/a
4312.1265	20.019999999999527	108	heartbeat	0.0	delayed
4335.309	10.55450000000019	109	baseline	0.05	n/a
4345.8635	20.019999999999527	109	heartbeat	0.05	synchronous
4367.792	10.941499999999905	110	baseline	0.05	n/a
4378.7335	20.0	110	heartbeat	0.05	delayed
4404.2085	10.16400000000067	111	baseline	0.0	n/a
4414.3725	20.018999999999323	111	heartbeat	0.0	synchronous
4447.2415	10.126500000000306	112	baseline	0.05	n/a
4457.368	20.019999999999527	112	heartbeat	0.05	delayed
4481.158	10.080500000000029	113	baseline	0.05	n/a
4491.2385	20.019999999999527	113	heartbeat	0.05	delayed
4517.741	10.738500000000386	114	baseline	0.05	n/a
4528.4795	20.019999999999527	114	heartbeat	0.05	synchronous
4559.8235	10.71349999999984	115	baseline	0.05	n/a
4570.537	20.019499999999425	115	heartbeat	0.05	synchronous
4592.6235	10.18249999999989	116	baseline	0.0	n/a
4602.806	20.020000000000437	116	heartbeat	0.0	synchronous
4636.2895	10.886000000000422	117	baseline	0.05	n/a
4647.1755	20.019999999999527	117	heartbeat	0.05	delayed
4669.156	10.941499999999905	118	baseline	0.05	n/a
4680.0975	20.009000000000015	118	heartbeat	0.05	synchronous
4705.9555	10.967499999999745	119	baseline	0.0	n/a
4716.923	20.00550000000021	119	heartbeat	0.0	delayed
4739.372	10.86449999999968	120	baseline	0.05	n/a
4750.2365	20.020000000000437	120	heartbeat	0.05	synchronous
4771.855	10.643500000000131	121	baseline	0.0	n/a
4782.4985	20.020000000000437	121	heartbeat	0.0	synchronous
4803.788	10.83600000000024	122	baseline	0.05	n/a
4814.624	20.020000000000437	122	heartbeat	0.05	synchronous
4836.204	10.693500000000313	123	baseline	0.05	n/a
4846.8975	20.019500000000335	123	heartbeat	0.05	delayed
4869.4875	10.795999999999367	124	baseline	0.0	n/a
4880.2835	20.020000000000437	124	heartbeat	0.0	synchronous
4908.187	10.862500000000182	125	baseline	0.0	n/a
4919.0495	20.019999999999527	125	heartbeat	0.0	delayed
4950.6865	10.016000000000531	126	baseline	0.0	n/a
4960.7025	20.019999999999527	126	heartbeat	0.0	synchronous
4982.436	10.07300000000032	127	baseline	0.05	n/a
4992.509	20.019500000000335	127	heartbeat	0.05	synchronous
5014.2025	10.670000000000073	128	baseline	0.05	n/a
5024.8725	20.019999999999527	128	heartbeat	0.05	synchronous
5046.652	10.394999999999527	129	baseline	0.05	n/a
5057.047	20.019500000000335	129	heartbeat	0.05	synchronous
5101.285	10.46349999999984	130	baseline	0.05	n/a
5111.7485	20.020000000000437	130	heartbeat	0.05	synchronous
5134.918	10.657000000000153	131	baseline	0.0	n/a
5145.575	20.020000000000437	131	heartbeat	0.0	synchronous
5167.4845	10.152500000000146	132	baseline	0.05	n/a
5177.637	20.020000000000437	132	heartbeat	0.05	synchronous
5198.834	10.985999999999876	133	baseline	0.05	n/a
5209.82	20.020000000000437	133	heartbeat	0.05	synchronous
5231.1835	10.979499999999462	134	baseline	0.0	n/a
5242.163	20.020000000000437	134	heartbeat	0.0	delayed
5271.8835	10.558500000000095	135	baseline	0.05	n/a
5282.442	20.020000000000437	135	heartbeat	0.05	synchronous
5303.766	10.137500000000728	136	baseline	0.0	n/a
5313.9035	20.019999999999527	136	heartbeat	0.0	delayed
5337.9825	10.868999999999687	137	baseline	0.05	n/a
5348.8515	20.020000000000437	137	heartbeat	0.05	delayed
5371.4325	10.58349999999973	138	baseline	0.05	n/a
5382.016	20.020000000000437	138	heartbeat	0.05	synchronous
5420.7985	10.42699999999968	139	baseline	0.05	n/a
5431.2255	20.020000000000437	139	heartbeat	0.05	delayed
5461.8815	10.678499999999985	140	baseline	0.05	n/a
5472.56	20.019999999999527	140	heartbeat	0.05	synchronous
5494.081	10.747000000000298	141	baseline	0.0	n/a
5504.828	20.019999999999527	141	heartbeat	0.0	synchronous
5529.0305	10.032500000000255	142	baseline	0.0	n/a
5539.063	20.019999999999527	142	heartbeat	0.0	delayed
5565.3805	10.423499999999876	143	baseline	0.05	n/a
5575.804	20.019999999999527	143	heartbeat	0.05	delayed
5605.48	10.803499999999985	144	baseline	0.05	n/a
5616.2835	20.020000000000437	144	heartbeat	0.05	synchronous
5642.946	10.611499999999978	145	baseline	0.05	n/a
5653.5575	20.019500000000335	145	heartbeat	0.05	synchronous
5674.7625	10.811499999999796	146	baseline	0.0	n/a
5685.574	20.019500000000335	146	heartbeat	0.0	delayed
5707.912	11.000500000000102	147	baseline	0.0	n/a
5718.9125	20.019999999999527	147	heartbeat	0.0	synchronous
5741.345	10.64849999999933	148	baseline	0.05	n/a
5751.9935	20.019500000000335	148	heartbeat	0.05	synchronous
5773.378	10.092500000000655	149	baseline	0.0	n/a
5783.4705	20.019999999999527	149	heartbeat	0.0	synchronous
5811.9445	10.015000000000327	150	baseline	0.0	n/a
5821.9595	20.020000000000437	150	heartbeat	0.0	delayed
5843.5775	10.5024999999996	151	baseline	0.0	n/a
5854.08	20.020000000000437	151	heartbeat	0.0	delayed
5879.3605	10.228500000000167	152	baseline	0.05	n/a
5889.589	20.020000000000437	152	heartbeat	0.05	delayed
5924.51	10.945999999999913	153	baseline	0.0	n/a
5935.456	20.019999999999527	153	heartbeat	0.0	synchronous
5958.793	10.594000000000051	154	baseline	0.0	n/a
5969.387	20.020000000000437	154	heartbeat	0.0	synchronous
5996.2425	10.322000000000116	155	baseline	0.0	n/a
6006.5645	20.019999999999527	155	heartbeat	0.0	delayed
6032.2425	10.148999999999432	156	baseline	0.0	n/a
6042.3915	20.020000000000437	156	heartbeat	0.0	delayed
6072.475	10.27349999999933	157	baseline	0.0	n/a
6082.7485	20.020000000000437	157	heartbeat	0.0	synchronous
6108.175	10.979999999999563	158	baseline	0.0	n/a
6119.155	20.020000000000437	158	heartbeat	0.0	synchronous
6144.658	10.82049999999981	159	baseline	0.0	n/a
6155.4785	20.019999999999527	159	heartbeat	0.0	synchronous
6178.1405	10.565499999999702	160	baseline	0.05	n/a
6188.706	20.019999999999527	160	heartbeat	0.05	synchronous
