onset	duration	trial	event	delay	response
1124.0685	10.708499999999958	27	baseline	0.05	n/a
1134.777	20.019999999999982	27	heartbeat	0.05	synchronous
1155.7515	10.862999999999829	28	baseline	0.0	n/a
1166.6145	20.019999999999982	28	heartbeat	0.0	synchronous
1187.8345	10.060500000000047	29	baseline	0.05	n/a
1197.895	20.019999999999982	29	heartbeat	0.05	synchronous
1219.101	10.246499999999969	30	baseline	0.0	n/a
1229.3475	20.019999999999982	30	heartbeat	0.0	delayed
1250.601	10.913999999999987	31	baseline	0.0	n/a
1261.515	20.019999999999982	31	heartbeat	0.0	synchronous
1283.2675	10.170500000000175	32	baseline	0.0	n/a
1293.438	20.01949999999988	32	heartbeat	0.0	synchronous
1314.817	10.45399999999995	33	baseline	0.0	n/a
1325.271	20.010500000000093	33	heartbeat	0.0	synchronous
1347.0835	10.014000000000124	34	baseline	0.0	n/a
1357.0975	20.019999999999982	34	heartbeat	0.0	synchronous
1378.5335	10.347999999999956	35	baseline	0.05	n/a
1388.8815	20.019999999999982	35	heartbeat	0.05	synchronous
1409.9995	10.191000000000031	36	baseline	0.05	n/a
1420.1905	20.019999999999982	36	heartbeat	0.05	delayed
1441.3495	10.714999999999918	37	baseline	0.0	n/a
1452.0645	20.019999999999982	37	heartbeat	0.0	synchronous
1473.399	10.496500000000196	38	baseline	0.0	n/a
1483.8955	20.019999999999982	38	heartbeat	0.0	delayed
1505.1155	10.512499999999818	39	baseline	0.05	n/a
1515.628	20.019999999999982	39	heartbeat	0.05	synchronous
1536.5655	10.740500000000111	40	baseline	0.0	n/a
1547.306	20.019999999999982	40	heartbeat	0.0	synchronous
1568.215	10.965000000000146	41	baseline	0.05	n/a
1579.18	20.019999999999982	41	heartbeat	0.05	synchronous
1600.0315	10.783999999999878	42	baseline	0.0	n/a
1610.8155	20.019999999999982	42	heartbeat	0.0	delayed
1632.2145	10.663000000000011	43	baseline	0.0	n/a
1642.8775	20.019999999999982	43	heartbeat	0.0	synchronous
1663.9475	10.133000000000038	44	baseline	0.05	n/a
1674.0805	20.019999999999982	44	heartbeat	0.05	delayed
1694.947	10.58400000000006	45	baseline	0.05	n/a
1705.531	20.019999999999982	45	heartbeat	0.05	synchronous
1726.6805	10.916500000000042	46	baseline	0.0	n/a
1737.597	20.019999999999982	46	heartbeat	0.0	delayed
1759.18	10.752999999999929	47	baseline	0.0	n/a
1769.933	20.019999999999982	47	heartbeat	0.0	synchronous
1791.2965	10.398500000000013	48	baseline	0.0	n/a
1801.695	20.019999999999982	48	heartbeat	0.0	synchronous
1824.213	10.373000000000047	49	baseline	0.05	n/a
1834.586	20.019999999999982	49	heartbeat	0.05	delayed
1856.0625	10.798500000000104	50	baseline	0.05	n/a
1866.861	20.019999999999982	50	heartbeat	0.05	synchronous
1887.929	10.95399999999995	51	baseline	0.05	n/a
1898.883	20.010499999999865	51	heartbeat	0.05	synchronous
1919.7455	10.626999999999953	52	baseline	0.0	n/a
1930.3725	20.019500000000107	52	heartbeat	0.0	synchronous
1953.4285	10.02150000000006	53	baseline	0.05	n/a
1963.45	20.01949999999988	53	heartbeat	0.05	synchronous
1984.345	10.232500000000073	54	baseline	0.05	n/a
1994.5775	20.019999999999982	54	heartbeat	0.05	synchronous
2015.828	10.843499999999949	55	baseline	0.0	n/a
2026.6715	20.019500000000107	55	heartbeat	0.0	synchronous
2048.111	10.73700000000008	56	baseline	0.0	n/a
2058.848	20.019999999999982	56	heartbeat	0.0	delayed
2080.0605	10.69549999999981	57	baseline	0.0	n/a
2090.756	20.019999999999982	57	heartbeat	0.0	synchronous
2112.1605	10.319500000000062	58	baseline	0.0	n/a
2122.48	20.019999999999982	58	heartbeat	0.0	synchronous
2144.3605	10.598500000000058	59	baseline	0.0	n/a
2154.959	20.019500000000335	59	heartbeat	0.0	delayed
2175.91	10.334499999999935	60	baseline	0.05	n/a
2186.2445	20.020000000000437	60	heartbeat	0.05	synchronous
2207.4595	10.385000000000218	61	baseline	0.0	n/a
2217.8445	20.019999999999982	61	heartbeat	0.0	synchronous
2238.943	10.61999999999989	62	baseline	0.0	n/a
2249.563	20.019999999999982	62	heartbeat	0.0	synchronous
2270.476	10.570999999999913	63	baseline	0.0	n/a
2281.047	20.01949999999988	63	heartbeat	0.0	synchronous
2304.559	10.953999999999724	64	baseline	0.0	n/a
2315.513	20.019999999999982	64	heartbeat	0.0	synchronous
2336.5585	10.057999999999993	65	baseline	0.05	n/a
2346.6165	20.019999999999982	65	heartbeat	0.05	synchronous
2368.042	10.934500000000298	66	baseline	0.0	n/a
2378.9765	20.018999999999778	66	heartbeat	0.0	synchronous
2399.858	10.424999999999727	67	baseline	0.0	n/a
2410.283	20.01949999999988	67	heartbeat	0.0	synchronous
2431.4245	10.49499999999989	68	baseline	0.05	n/a
2441.9195	20.019999999999982	68	heartbeat	0.05	delayed
2464.1075	10.590999999999894	69	baseline	0.0	n/a
2474.6985	20.019999999999982	69	heartbeat	0.0	synchronous
2495.6405	10.391000000000076	70	baseline	0.0	n/a
2506.0315	20.019999999999982	70	heartbeat	0.0	synchronous
n/a	n/a	71	baseline	0.0	n/a
n/a	n/a	71	heartbeat	0.0	synchronous
n/a	n/a	72	baseline	0.05	n/a
n/a	n/a	72	heartbeat	0.05	synchronous
2572.1215	10.502999999999702	73	baseline	0.0	n/a
2582.6245	20.019999999999982	73	heartbeat	0.0	delayed
2606.3875	10.905500000000302	74	baseline	0.0	n/a
2617.293	20.019999999999982	74	heartbeat	0.0	synchronous
2638.5045	10.223500000000058	75	baseline	0.05	n/a
2648.728	20.019999999999982	75	heartbeat	0.05	delayed
2669.704	10.817499999999654	76	baseline	0.05	n/a
2680.5215	20.019999999999982	76	heartbeat	0.05	synchronous
2701.4705	10.796499999999924	77	baseline	0.0	n/a
2712.267	20.019999999999982	77	heartbeat	0.0	synchronous
2733.32	10.426500000000033	78	baseline	0.05	n/a
2743.7465	20.01949999999988	78	heartbeat	0.05	synchronous
2768.77	10.929999999999836	79	baseline	0.05	n/a
2779.7	20.019500000000335	79	heartbeat	0.05	delayed
2800.8695	10.746500000000196	80	baseline	0.05	n/a
2811.616	20.019999999999982	80	heartbeat	0.05	synchronous
2833.469	10.445000000000164	81	baseline	0.0	n/a
2843.914	20.01949999999988	81	heartbeat	0.0	delayed
2864.9855	11.008500000000367	82	baseline	0.05	n/a
2875.994	20.019999999999982	82	heartbeat	0.05	delayed
2897.702	10.32699999999977	83	baseline	0.05	n/a
2908.029	20.01949999999988	83	heartbeat	0.05	synchronous
2930.185	10.742999999999938	84	baseline	0.0	n/a
2940.928	20.019500000000335	84	heartbeat	0.0	synchronous
2962.418	10.054499999999734	85	baseline	0.0	n/a
2972.4725	20.019999999999982	85	heartbeat	0.0	synchronous
2993.9345	10.626000000000204	86	baseline	0.05	n/a
3004.5605	20.019999999999982	86	heartbeat	0.05	delayed
3029.651	10.581000000000131	87	baseline	0.05	n/a
3040.232	20.019999999999982	87	heartbeat	0.05	synchronous
3061.184	10.216499999999996	88	baseline	0.0	n/a
3071.4005	20.019999999999982	88	heartbeat	0.0	synchronous
3092.6	10.586499999999887	89	baseline	0.05	n/a
3103.1865	20.019999999999982	89	heartbeat	0.05	synchronous
3124.283	10.383000000000266	90	baseline	0.05	n/a
3134.666	20.019999999999982	90	heartbeat	0.05	delayed
3155.5665	10.293500000000222	91	baseline	0.05	n/a
3165.86	20.019999999999982	91	heartbeat	0.05	synchronous
3186.733	10.611499999999978	92	baseline	0.0	n/a
3197.3445	20.019999999999982	92	heartbeat	0.0	delayed
3219.849	10.996999999999844	93	baseline	0.0	n/a
3230.846	20.01949999999988	93	heartbeat	0.0	synchronous
3278.2985	10.25	94	baseline	0.05	n/a
3288.5485	20.019999999999982	94	heartbeat	0.05	delayed
3311.398	10.55199999999968	95	baseline	0.05	n/a
3321.95	20.019999999999982	95	heartbeat	0.05	synchronous
3353.3645	10.739999999999782	96	baseline	0.05	n/a
3364.1045	20.019999999999982	96	heartbeat	0.05	synchronous
3390.5475	10.684999999999945	97	baseline	0.0	n/a
3401.2325	20.019999999999982	97	heartbeat	0.0	synchronous
3422.814	10.954999999999927	98	baseline	0.05	n/a
3433.769	20.020000000000437	98	heartbeat	0.05	synchronous
3503.48	10.516500000000178	99	baseline	0.0	n/a
3513.9965	20.019999999999982	99	heartbeat	0.0	synchronous
3535.1295	10.846000000000004	100	baseline	0.0	n/a
3545.9755	20.019999999999982	100	heartbeat	0.0	synchronous
