onset	duration	trial	event	delay	response	uncertainty
63.084348240168765	10.511821624700257	1	baseline	0.05	n/a	n/a
73.6069771880284	20.0	1	heartbeat	0.05	delayed	n/a
104.46801767800935	10.261612134249317	2	baseline	0.0	n/a	n/a
114.7400684109889	20.0	2	heartbeat	0.0	delayed	n/a
136.73513677204028	10.085649167143625	3	baseline	0.0	n/a	n/a
146.8312124570366	20.0	3	heartbeat	0.0	delayed	n/a
168.90218339301646	10.943056105572367	4	baseline	0.05	n/a	n/a
179.85641480400227	20.0	4	heartbeat	0.05	synchronous	n/a
203.11920941597782	10.80500292374538	5	baseline	0.05	n/a	n/a
213.93530910112895	20.0	5	heartbeat	0.05	synchronous	n/a
235.5861731641926	10.538164351471943	6	baseline	0.0	n/a	n/a
246.13520990801044	20.0	6	heartbeat	0.0	synchronous	n/a
270.93641835218295	10.625095466604668	7	baseline	0.0	n/a	n/a
281.57232546503656	20.0	7	heartbeat	0.0	delayed	n/a
307.18691834411584	10.326972276605561	8	baseline	0.05	n/a	n/a
317.52457588305697	20.0	8	heartbeat	0.05	delayed	n/a
339.0037286099978	10.870249203970085	9	baseline	0.0	n/a	n/a
349.8849806401413	20.0	9	heartbeat	0.0	synchronous	n/a
371.1540027621668	10.956001709628975	10	baseline	0.0	n/a	n/a
382.12116218102165	20.0	10	heartbeat	0.0	delayed	n/a
403.80433033709414	10.1285702027692	11	baseline	0.05	n/a	n/a
413.94326615007594	20.0	11	heartbeat	0.05	synchronous	n/a
446.75485491007566	10.250824458108447	12	baseline	0.0	n/a	n/a
457.0161622951273	20.0	12	heartbeat	0.0	synchronous	n/a
478.5882234380115	10.864797587016586	13	baseline	0.0	n/a	n/a
489.46414637216367	20.0	13	heartbeat	0.0	synchronous	n/a
510.5052809820045	10.830983318889112	14	baseline	0.0	n/a	n/a
521.3472565449774	20.0	14	heartbeat	0.0	delayed	n/a
549.622429239098	10.692743367965152	15	baseline	0.05	n/a	n/a
560.3260720891412	20.0	15	heartbeat	0.05	delayed	n/a
582.9059784580022	10.566916838879365	16	baseline	0.0	n/a	n/a
593.4836077732034	20.0	16	heartbeat	0.0	synchronous	n/a
617.3397065079771	10.845074792797902	17	baseline	0.0	n/a	n/a
628.1959012430161	20.0	17	heartbeat	0.0	synchronous	n/a
656.0068201061804	10.399305769217573	18	baseline	0.0	n/a	n/a
666.4167078500614	20.0	18	heartbeat	0.0	synchronous	n/a
698.6403642510995	10.420378795729262	19	baseline	0.0	n/a	n/a
709.0713897841051	20.0	19	heartbeat	0.0	delayed	n/a
732.7073675000574	10.280075962630159	20	baseline	0.0	n/a	n/a
742.9979537650943	20.0	20	heartbeat	0.0	synchronous	n/a
785.4909854021389	10.781117588817471	21	baseline	0.05	n/a	n/a
796.2830087260809	20.0	21	heartbeat	0.05	synchronous	n/a
817.2580817530397	10.366346915432077	22	baseline	0.05	n/a	n/a
827.6350063590799	20.0	22	heartbeat	0.05	synchronous	n/a
875.1750815410633	10.693933080657365	23	baseline	0.0	n/a	n/a
885.8799202081282	20.0	23	heartbeat	0.0	synchronous	n/a
921.5421848720871	10.330268836669315	24	baseline	0.05	n/a	n/a
931.8830139150377	20.0	24	heartbeat	0.05	synchronous	n/a
955.0093303900212	10.160721233232008	25	baseline	0.05	n/a	n/a
965.1804392819759	20.0	25	heartbeat	0.05	delayed	n/a
1012.8265424261335	10.491598917604904	26	baseline	0.0	n/a	n/a
1023.3288589350414	20.0	26	heartbeat	0.0	synchronous	n/a
1054.926980062155	10.697736216476786	27	baseline	0.05	n/a	n/a
1065.6356282259803	20.0	27	heartbeat	0.05	delayed	n/a
1103.0439212771598	10.851833935982159	28	baseline	0.0	n/a	n/a
1113.9068648919929	20.0	28	heartbeat	0.0	synchronous	n/a
1145.477821703069	10.05004697035407	29	baseline	0.05	n/a	n/a
1155.538174113026	20.0	29	heartbeat	0.05	delayed	n/a
